Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,N+,hmF2,foF2,VTEC,sismo
2023-05-03,09:30,37.5402,137.3053,0.0,0.0,8.45,252096,964,30,295.9,9.857,40.2,0.0
2023-05-03,09:45,37.5402,137.3053,0.0,0.0,7.71,252246,964,30,298.0,9.726,38.9,0.0
2023-05-03,10:00,37.5402,137.3053,0.0,0.0,7.01,253402,963,30,300.5,9.604,39.2,0.0
2023-05-03,10:20,37.5402,137.3053,0.0,0.0,6.34,255638,963,30,303.2,9.494,39.0,0.0
2023-05-03,10:30,37.5402,137.3053,0.0,0.0,5.75,258999,962,30,306.2,9.399,39.5,0.0
2023-05-03,10:45,37.5402,137.3053,0.0,0.0,5.16,263495,961,31,309.4,9.317,39.8,0.0
2023-05-03,11:00,37.5402,137.3053,0.0,0.0,4.77,269100,960,31,312.8,9.249,39.5,0.0
2023-05-03,11:20,37.5402,137.3053,0.0,0.0,4.37,275735,959,31,316.3,9.194,39.6,0.0
2023-05-03,11:30,37.5402,137.3053,0.0,0.0,4.02,283265,957,32,319.9,9.149,39.5,0.0
2023-05-03,11:45,37.5402,137.3053,0.0,0.0,3.7,291504,956,33,323.5,9.111,39.7,0.0
2023-05-03,12:00,37.5402,137.3053,0.0,0.0,3.42,300210,955,34,327.2,9.079,39.9,0.0
2023-05-03,12:20,37.5402,137.3053,0.0,0.0,3.16,309110,953,34,330.8,9.049,40.8,0.0
2023-05-03,12:30,37.5402,137.3053,0.0,0.0,2.92,317908,952,35,334.4,9.018,41.3,0.0
2023-05-03,12:45,37.5402,137.3053,0.0,0.0,2.7,326303,950,36,337.8,8.985,40.8,0.0
2023-05-03,13:00,37.5402,137.3053,0.0,0.0,2.5,334016,949,36,341.1,8.946,40.1,0.0
2023-05-03,13:20,37.5402,137.3053,0.0,0.0,2.31,340797,948,36,344.1,8.901,39.1,0.0
2023-05-03,13:30,37.5402,137.3053,0.0,0.0,2.13,346439,947,36,347.0,8.851,38.0,0.0
2023-05-03,13:45,37.5402,137.3053,0.0,0.0,1.96,350788,947,35,349.5,8.794,36.5,0.0
2023-05-03,14:00,37.5402,137.3053,0.0,0.0,1.81,353735,946,35,351.8,8.731,35.1,0.0
2023-05-03,14:20,37.5402,137.3053,0.0,0.0,1.67,355209,946,34,353.7,8.663,34.0,0.0
2023-05-03,14:30,37.5402,137.3053,0.0,0.0,1.54,355166,946,33,355.2,8.59,32.3,0.0
2023-05-03,14:45,37.5402,137.3053,0.0,0.0,1.43,353580,945,32,356.4,8.514,30.2,0.0
2023-05-03,15:00,37.5402,137.3053,0.0,0.0,1.34,350069,945,31,357.1,8.433,28.4,0.0
2023-05-03,15:20,37.5402,137.3053,0.0,0.0,1.26,344868,945,30,357.5,8.348,29.6,0.0
2023-05-03,15:30,37.5402,137.3053,0.0,0.0,1.21,338066,945,29,357.4,8.257,26.0,0.0
2023-05-03,15:45,37.5402,137.3053,0.0,0.0,1.17,329667,944,28,356.9,8.16,25.1,0.0
2023-05-03,16:00,37.5402,137.3053,0.0,0.0,1.15,319719,944,28,355.9,8.056,25.6,0.0
2023-05-03,16:20,37.5402,137.3053,0.0,0.0,1.16,308330,944,28,354.5,7.944,24.6,0.0
2023-05-03,16:30,37.5402,137.3053,0.0,0.0,1.2,295684,944,28,352.6,7.825,24.6,0.0
2023-05-03,16:45,37.5402,137.3053,0.0,0.0,1.26,282049,945,27,350.4,7.699,24.8,0.0
2023-05-03,17:00,37.5402,137.3053,0.0,0.0,1.35,267772,945,27,347.7,7.569,23.9,0.0
2023-05-03,17:20,37.5402,137.3053,0.0,0.0,1.46,253258,946,28,344.7,7.438,23.4,0.0
2023-05-03,17:30,37.5402,137.3053,0.0,0.0,1.61,238948,946,27,341.3,7.311,23.8,0.0
2023-05-03,17:45,37.5402,137.3053,0.0,0.0,1.79,225281,947,27,337.5,7.193,23.8,0.0
2023-05-03,18:00,37.5402,137.3053,0.0,0.0,2.01,212661,948,27,333.5,7.091,23.3,0.0
2023-05-03,18:20,37.5402,137.3053,0.0,0.0,2.26,201422,950,27,329.2,7.012,23.7,0.0
2023-05-03,18:30,37.5402,137.3053,0.0,0.0,2.54,191818,951,26,324.8,6.963,22.7,0.0
2023-05-03,18:45,37.5402,137.3053,0.0,0.0,2.87,183999,953,26,320.1,6.949,22.8,0.0
2023-05-03,19:00,37.5402,137.3053,0.0,0.0,3.26,178022,954,25,315.4,6.975,23.0,0.0
2023-05-03,19:20,37.5402,137.3053,0.0,0.0,3.71,173849,956,24,310.6,7.043,23.6,0.0
2023-05-03,19:30,37.5402,137.3053,0.0,0.0,4.23,171367,958,24,305.9,7.155,23.4,0.0
2023-05-03,19:45,37.5402,137.3053,0.0,0.0,4.84,170397,960,23,301.2,7.309,22.7,0.0
2023-05-03,20:00,37.5402,137.3053,0.0,0.0,5.5,170716,962,22,296.6,7.501,22.2,0.0
2023-05-03,20:20,37.5402,137.3053,0.0,0.0,6.22,172075,963,22,292.2,7.724,21.9,0.0
2023-05-03,20:30,37.5402,137.3053,0.0,0.0,7.01,174218,965,21,288.0,7.972,22.1,0.0
2023-05-03,20:45,37.5402,137.3053,0.0,0.0,7.85,176902,966,21,284.1,8.235,20.5,0.0
2023-05-03,21:00,37.5402,137.3053,0.0,0.0,8.73,179913,967,21,280.5,8.505,20.0,0.0
2023-05-03,21:20,37.5402,137.3053,0.0,0.0,9.63,183072,968,21,277.3,8.771,19.5,0.0
2023-05-03,21:30,37.5402,137.3053,0.0,0.0,10.52,186250,969,20,274.6,9.027,19.5,0.0
2023-05-03,21:45,37.5402,137.3053,0.0,0.0,11.39,189366,969,20,272.2,9.264,19.2,0.0
2023-05-03,22:00,37.5402,137.3053,0.0,0.0,12.22,192381,970,20,270.4,9.477,19.8,0.0
2023-05-03,22:20,37.5402,137.3053,0.0,0.0,12.99,195306,970,20,269.0,9.664,21.0,0.0
2023-05-03,22:30,37.5402,137.3053,0.0,0.0,13.68,198190,971,20,268.1,9.824,22.5,0.0
2023-05-03,22:45,37.5402,137.3053,0.0,0.0,14.28,201104,971,20,267.7,9.956,23.9,0.0
2023-05-03,23:00,37.5402,137.3053,0.0,0.0,14.78,204152,972,20,267.8,10.065,25.6,0.0
2023-05-03,23:20,37.5402,137.3053,0.0,0.0,15.2,207449,972,20,268.3,10.154,25.7,0.0
2023-05-03,23:30,37.5402,137.3053,0.0,0.0,15.53,211118,972,20,269.2,10.228,28.6,0.0
2023-05-03,23:45,37.5402,137.3053,0.0,0.0,15.78,215278,973,20,270.6,10.292,30.2,0.0
2023-05-03,00:00,37.5402,137.3053,0.0,0.0,15.97,220037,973,20,272.3,10.352,31.0,0.0
2023-05-04,01:00,37.5402,137.3053,0.0,0.0,16.11,246395,974,20,282.5,10.554,31.0,0.0
2023-05-04,01:20,37.5402,137.3053,0.0,0.0,16.14,254711,974,20,285.1,10.637,32.3,0.0
2023-05-04,01:30,37.5402,137.3053,0.0,0.0,16.15,263548,974,20,287.7,10.726,33.5,0.0
2023-05-04,01:45,37.5402,137.3053,0.0,0.0,16.14,272722,974,21,290.3,10.818,33.8,0.0
2023-05-04,02:00,37.5402,137.3053,0.0,0.0,16.11,282004,974,21,292.7,10.912,34.3,0.0
2023-05-04,02:20,37.5402,137.3053,0.0,0.0,16.06,291144,974,21,295.0,11.003,34.3,0.0
2023-05-04,02:30,37.5402,137.3053,0.0,0.0,15.97,299864,974,22,297.1,11.088,34.7,0.0
2023-05-04,02:45,37.5402,137.3053,0.0,0.0,15.86,307897,973,22,299.0,11.166,34.7,0.0
2023-05-04,3:00,37.5402,137.3053,0.0,0.0,15.78,314992,973,23,300.5,11.235,35.3,0.0
2023-05-04,3:20,37.5402,137.3053,0.0,0.0,15.59,320939,972,24,301.8,11.291,27.5,0.0
2023-05-04,3:30,37.5402,137.3053,0.0,0.0,15.4,325586,972,24,302.8,11.336,26.8,0.0
2023-05-04,3:45,37.5402,137.3053,0.0,0.0,15.21,328846,971,25,303.4,11.368,27.7,0.0
2023-05-04,04:00,37.5402,137.3053,0.0,0.0,15.03,330695,971,26,303.7,11.389,27.8,0.0
2023-05-04,04:20,37.5402,137.3053,0.0,0.0,14.87,331177,970,26,303.7,11.399,28.3,0.0
2023-05-04,4:30,37.5402,137.3053,0.0,0.0,14.73,330383,969,27,303.5,11.399,27.9,0.0
2023-05-04,04:45,37.5402,137.3053,0.0,0.0,14.63,328453,969,28,302.9,11.391,28.8,0.0
2023-05-04,5:00,37.5402,137.3053,0.0,0.0,14.56,325546,968,28,302.2,11.376,28.6,0.0
2023-05-04,5:20,37.5402,137.3053,0.0,0.0,14.52,321838,967,29,301.2,11.354,29.8,0.0
2023-05-04,5:30,37.5402,137.3053,0.0,0.0,14.4,317500,967,30,300.1,11.326,30.6,0.0
2023-05-04,5:45,37.5402,137.3053,0.0,0.0,14.38,312697,966,30,298.8,11.293,31.9,0.0
2023-05-04,06:00,37.5402,137.3053,0.0,0.0,14.35,307576,966,31,297.5,11.254,33.2,0.0
2023-05-04,06:20,37.5402,137.3053,0.0,0.0,14.3,302266,965,31,296.2,11.209,33.7,0.0
2023-05-04,06:30,37.5402,137.3053,0.0,0.0,14.22,296876,965,31,294.9,11.156,33.9,0.0
2023-05-04,06:45,37.5402,137.3053,0.0,0.0,14.1,291500,965,32,293.7,11.096,33.7,0.0
2023-05-04,07:00,37.5402,137.3053,0.0,0.0,13.92,286211,964,32,292.6,11.026,33.1,0.0
2023-05-04,07:20,37.5402,137.3053,0.0,0.0,13.67,281079,964,32,291.7,10.946,32.2,0.0
2023-05-04,07:30,37.5402,137.3053,0.0,0.0,13.34,276165,964,32,291.1,10.855,31.4,0.0
2023-05-04,07:45,37.5402,137.3053,0.0,0.0,12.94,271530,964,32,290.6,10.753,31.3,0.0
2023-05-04,08:00,37.5402,137.3053,0.0,0.0,12.46,267230,964,32,290.5,10.64,31.3,0.0
2023-05-04,08:20,37.5402,137.3053,0.0,0.0,11.9,263329,964,32,290.6,10.518,30.9,0.0
2023-05-04,08:30,37.5402,137.3053,0.0,0.0,11.29,259903,964,31,291.1,10.388,32.0,0.0
2023-05-04,08:45,37.5402,137.3053,0.0,0.0,10.61,257025,964,31,291.9,10.252,32.0,0.0
2023-05-04,09:00,37.5402,137.3053,0.0,0.0,9.89,254782,964,31,293.0,10.114,32.2,0.0
2023-05-04,09:20,37.5402,137.3053,0.0,0.0,9.15,253264,964,31,294.5,9.976,31.2,0.0
2023-05-04,09:30,37.5402,137.3053,0.0,0.0,8.4,252559,964,30,296.3,9.841,32.0,0.0
2023-05-04,09:45,37.5402,137.3053,0.0,0.0,7.66,252763,964,30,298.5,9.714,32.9,0.0
2023-05-04,10:00,37.5402,137.3053,0.0,0.0,6.97,253959,963,30,300.9,9.595,33.1,0.0
2023-05-04,10:20,37.5402,137.3053,0.0,0.0,6.31,256221,963,30,303.6,9.489,34.7,0.0
2023-05-04,10:30,37.5402,137.3053,0.0,0.0,5.72,259594,962,30,306.5,9.396,33.9,0.0
2023-05-04,10:45,37.5402,137.3053,0.0,0.0,5.16,264099,961,30,309.7,9.317,34.8,0.0
2023-05-04,11:00,37.5402,137.3053,0.0,0.0,4.75,269711,960,31,313.0,9.251,37.1,0.0
2023-05-04,11:20,37.5402,137.3053,0.0,0.0,4.36,276357,959,31,316.5,9.197,36.6,0.0
2023-05-04,11:30,37.5402,137.3053,0.0,0.0,4.01,283911,958,32,320.1,9.154,36.4,0.0
2023-05-04,11:45,37.5402,137.3053,0.0,0.0,3.7,292191,956,33,323.7,9.119,35.7,0.0
2023-05-04,12:00,37.5402,137.3053,0.0,0.0,3.41,300962,955,33,327.3,9.088,35.7,0.0
2023-05-04,12:20,37.5402,137.3053,0.0,0.0,3.16,309958,953,34,330.9,9.06,34.7,0.0
2023-05-04,12:30,37.5402,137.3053,0.0,0.0,2.92,318881,952,35,334.5,9.031,33.8,0.0
2023-05-04,12:45,37.5402,137.3053,0.0,0.0,2.7,327429,950,35,337.9,8.999,34.9,0.0
2023-05-04,13:00,37.5402,137.3053,0.0,0.0,2.5,335317,949,36,341.2,8.963,33.9,0.0
2023-05-04,13:20,37.5402,137.3053,0.0,0.0,2.31,342289,948,36,344.2,8.92,33.4,0.0
2023-05-04,13:30,37.5402,137.3053,0.0,0.0,2.13,348127,947,36,347.1,8.872,31.3,0.0
2023-05-04,13:45,37.5402,137.3053,0.0,0.0,1.96,352668,947,35,349.6,8.816,29.1,0.0
2023-05-04,14:00,37.5402,137.3053,0.0,0.0,1.81,355791,946,35,351.9,8.755,26.9,0.0
2023-05-04,14:20,37.5402,137.3053,0.0,0.0,1.67,357415,946,34,353.8,8.688,25.1,0.0
2023-05-04,14:30,37.5402,137.3053,0.0,0.0,1.54,357490,946,33,355.3,8.617,24.5,0.0
2023-05-04,14:45,37.5402,137.3053,0.0,0.0,1.43,355986,945,32,356.5,8.541,23.6,0.0
2023-05-04,15:00,37.5402,137.3053,0.0,0.0,1.34,352505,945,31,357.3,8.461,22.8,0.0
2023-05-04,15:20,37.5402,137.3053,0.0,0.0,1.26,347297,945,30,357.6,8.376,22.7,0.0
2023-05-04,15:30,37.5402,137.3053,0.0,0.0,1.21,340454,945,29,357.5,8.286,21.9,0.0
2023-05-04,15:45,37.5402,137.3053,0.0,0.0,1.17,331983,945,28,357.0,8.189,21.5,0.0
2023-05-04,16:00,37.5402,137.3053,0.0,0.0,1.16,321939,945,28,356.0,8.086,22.0,0.0
2023-05-04,16:20,37.5402,137.3053,0.0,0.0,1.17,310436,945,28,354.5,7.974,21.7,0.0
2023-05-04,16:30,37.5402,137.3053,0.0,0.0,1.2,297664,945,27,352.7,7.856,19.9,0.0
2023-05-04,16:45,37.5402,137.3053,0.0,0.0,1.27,283896,945,27,350.4,7.731,20.2,0.0
2023-05-04,17:00,37.5402,137.3053,0.0,0.0,1.36,269484,945,27,347.6,7.601,20.1,0.0
2023-05-04,17:20,37.5402,137.3053,0.0,0.0,1.48,254838,946,27,344.6,7.471,19.9,0.0
2023-05-04,17:30,37.5402,137.3053,0.0,0.0,1.63,240401,947,27,341.1,7.344,20.2,0.0
2023-05-04,17:45,37.5402,137.3053,0.0,0.0,1.82,226613,948,27,337.3,7.227,20.3,0.0
2023-05-04,18:00,37.5402,137.3053,0.0,0.0,2.04,213878,949,27,333.3,7.126,19.1,0.0
2023-05-04,18:20,37.5402,137.3053,0.0,0.0,2.29,202535,950,27,329.0,7.047,19.2,0.0
2023-05-04,18:30,37.5402,137.3053,0.0,0.0,2.59,192829,951,26,324.4,6.997,18.5,0.0
2023-05-04,18:45,37.5402,137.3053,0.0,0.0,2.92,184912,953,26,319.8,6.982,18.2,0.0
2023-05-04,19:00,37.5402,137.3053,0.0,0.0,3.32,178842,955,25,315.1,7.007,18.3,0.0
2023-05-04,19:20,37.5402,137.3053,0.0,0.0,3.77,174579,957,24,310.3,7.074,17.9,0.0
2023-05-04,19:30,37.5402,137.3053,0.0,0.0,4.29,172008,958,24,305.5,7.184,17.8,0.0
2023-05-04,19:45,37.5402,137.3053,0.0,0.0,4.9,170953,960,23,300.8,7.336,16.9,0.0
2023-05-04,20:00,37.5402,137.3053,0.0,0.0,5.56,171191,962,22,296.3,7.524,16.9,0.0
2023-05-04,20:20,37.5402,137.3053,0.0,0.0,6.28,172474,963,22,291.9,7.744,17.4,0.0
2023-05-04,20:30,37.5402,137.3053,0.0,0.0,7.06,174551,965,21,287.8,7.987,16.8,0.0
2023-05-04,20:45,37.5402,137.3053,0.0,0.0,7.89,177177,966,21,284.0,8.246,17.4,0.0
2023-05-04,21:00,37.5402,137.3053,0.0,0.0,8.76,180141,967,21,280.5,8.51,16.6,0.0
2023-05-04,21:20,37.5402,137.3053,0.0,0.0,9.64,183264,968,21,277.5,8.77,17.3,0.0
2023-05-04,21:30,37.5402,137.3053,0.0,0.0,10.51,186418,969,20,274.8,9.019,16.4,0.0
2023-05-04,21:45,37.5402,137.3053,0.0,0.0,11.36,189516,970,20,272.6,9.249,15.0,0.0
2023-05-04,22:00,37.5402,137.3053,0.0,0.0,12.16,192521,970,20,270.8,9.456,14.4,0.0
2023-05-04,22:20,37.5402,137.3053,0.0,0.0,12.9,195445,971,20,269.5,9.636,14.4,0.0
2023-05-04,22:30,37.5402,137.3053,0.0,0.0,13.56,198326,971,20,268.7,9.788,13.8,0.0
2023-05-04,22:45,37.5402,137.3053,0.0,0.0,14.13,201242,971,20,268.4,9.915,14.3,0.0
2023-05-04,23:00,37.5402,137.3053,0.0,0.0,14.61,204293,972,20,268.6,10.018,15.3,0.0
2023-05-04,23:20,37.5402,137.3053,0.0,0.0,15.0,207593,972,20,269.2,10.101,16.7,0.0
2023-05-04,23:30,37.5402,137.3053,0.0,0.0,15.31,211262,972,20,270.2,10.171,18.7,0.0
2023-05-04,23:45,37.5402,137.3053,0.0,0.0,15.54,215419,973,20,271.6,10.232,21.0,0.0
2023-05-04,00:00,37.5402,137.3053,0.0,0.0,15.72,220175,973,20,273.3,10.289,21.8,0.0
2023-05-05,01:00,37.5402,137.3053,0.0,0.0,15.85,246418,974,20,283.5,10.487,24.7,0.0
2023-05-05,01:20,37.5402,137.3053,0.0,0.0,15.88,254671,974,20,286.1,10.57,26.7,0.0
2023-05-05,01:30,37.5402,137.3053,0.0,0.0,15.9,263418,974,20,288.7,10.66,28.4,0.0
2023-05-05,01:45,37.5402,137.3053,0.0,0.0,15.9,272479,974,21,291.2,10.753,29.3,0.0
2023-05-05,02:00,37.5402,137.3053,0.0,0.0,15.88,281630,974,21,293.5,10.847,31.1,0.0
2023-05-05,02:20,37.5402,137.3053,0.0,0.0,15.83,290608,974,22,295.7,10.938,31.7,0.0
2023-05-05,02:30,37.5402,137.3053,0.0,0.0,15.76,299152,974,22,297.7,11.025,33.0,0.0
2023-05-05,02:45,37.5402,137.3053,0.0,0.0,15.66,306996,973,23,299.5,11.103,32.8,0.0
2023-05-05,3:00,37.5402,137.3053,0.0,0.0,15.58,313902,973,23,301.0,11.172,33.4,0.0
2023-05-05,3:20,37.5402,137.3053,0.0,0.0,15.41,319670,972,24,302.2,11.23,34.6,0.0
2023-05-05,3:30,37.5402,137.3053,0.0,0.0,15.23,324161,972,24,303.1,11.275,34.9,0.0
2023-05-05,3:45,37.5402,137.3053,0.0,0.0,15.05,327291,971,25,303.7,11.309,35.3,0.0
2023-05-05,04:00,37.5402,137.3053,0.0,0.0,14.87,329045,971,26,304.0,11.33,32.2,0.0
2023-05-05,04:20,37.5402,137.3053,0.0,0.0,14.72,329474,970,26,304.0,11.341,32.9,0.0
2023-05-05,4:30,37.5402,137.3053,0.0,0.0,14.59,328666,969,27,303.7,11.343,34.1,0.0
2023-05-05,04:45,37.5402,137.3053,0.0,0.0,14.5,326755,969,28,303.1,11.336,35.2,0.0
2023-05-05,5:00,37.5402,137.3053,0.0,0.0,14.43,323903,968,28,302.3,11.321,36.5,0.0
2023-05-05,5:20,37.5402,137.3053,0.0,0.0,14.39,320273,967,29,301.4,11.3,37.4,0.0
2023-05-05,5:30,37.5402,137.3053,0.0,0.0,14.27,316035,967,30,300.3,11.273,39.7,0.0
2023-05-05,5:45,37.5402,137.3053,0.0,0.0,14.25,311346,966,30,299.0,11.241,39.2,0.0
2023-05-05,06:00,37.5402,137.3053,0.0,0.0,14.21,306347,966,31,297.8,11.202,40.6,0.0
2023-05-05,06:20,37.5402,137.3053,0.0,0.0,14.16,301168,965,31,296.5,11.157,41.0,0.0
2023-05-05,06:30,37.5402,137.3053,0.0,0.0,14.08,295912,965,31,295.2,11.105,42.4,0.0
2023-05-05,06:45,37.5402,137.3053,0.0,0.0,13.96,290671,965,32,294.1,11.045,42.2,0.0
2023-05-05,07:00,37.5402,137.3053,0.0,0.0,13.78,285519,964,32,293.1,10.976,42.6,0.0
2023-05-05,07:20,37.5402,137.3053,0.0,0.0,13.53,280525,964,32,292.2,10.898,43.2,0.0
2023-05-05,07:30,37.5402,137.3053,0.0,0.0,13.21,275746,964,32,291.5,10.808,44.2,0.0
2023-05-05,07:45,37.5402,137.3053,0.0,0.0,12.81,271245,964,32,291.1,10.709,43.7,0.0
2023-05-05,08:00,37.5402,137.3053,0.0,0.0,12.34,267076,964,32,291.0,10.599,43.7,0.0
2023-05-05,08:20,37.5402,137.3053,0.0,0.0,11.79,263305,964,31,291.2,10.481,43.6,0.0
2023-05-05,08:30,37.5402,137.3053,0.0,0.0,11.19,259997,964,31,291.6,10.355,43.5,0.0
2023-05-05,08:45,37.5402,137.3053,0.0,0.0,10.52,257231,964,31,292.4,10.223,44.8,0.0
2023-05-05,09:00,37.5402,137.3053,0.0,0.0,9.82,255089,964,31,293.6,10.089,44.1,0.0
2023-05-05,09:20,37.5402,137.3053,0.0,0.0,9.09,253655,964,30,295.0,9.955,44.0,0.0
2023-05-05,09:30,37.5402,137.3053,0.0,0.0,8.35,253021,964,30,296.8,9.825,44.4,0.0
2023-05-05,09:45,37.5402,137.3053,0.0,0.0,7.62,253281,964,30,298.9,9.701,44.8,0.0
2023-05-05,10:00,37.5402,137.3053,0.0,0.0,6.93,254518,964,30,301.3,9.587,44.4,0.0
2023-05-05,10:20,37.5402,137.3053,0.0,0.0,6.27,256805,963,30,303.9,9.484,42.4,0.0
2023-05-05,10:30,37.5402,137.3053,0.0,0.0,5.69,260193,962,30,306.8,9.393,42.1,0.0
2023-05-05,10:45,37.5402,137.3053,0.0,0.0,5.17,264706,961,30,310.0,9.316,42.0,0.0
2023-05-05,11:00,37.5402,137.3053,0.0,0.0,4.73,270324,960,31,313.2,9.253,41.5,0.0
2023-05-05,11:20,37.5402,137.3053,0.0,0.0,4.34,276983,959,31,316.7,9.201,40.3,0.0
2023-05-05,11:30,37.5402,137.3053,0.0,0.0,4.0,284560,958,32,320.2,9.159,39.8,0.0
2023-05-05,11:45,37.5402,137.3053,0.0,0.0,3.69,292880,956,33,323.8,9.126,39.7,0.0
2023-05-05,12:00,37.5402,137.3053,0.0,0.0,3.41,301719,955,33,327.4,9.097,39.0,0.0
2023-05-05,12:20,37.5402,137.3053,0.0,0.0,3.15,310810,953,34,331.0,9.071,38.3,0.0
2023-05-05,12:30,37.5402,137.3053,0.0,0.0,2.92,319857,952,35,334.6,9.044,39.0,0.0
2023-05-05,12:45,37.5402,137.3053,0.0,0.0,2.7,328559,951,35,338.0,9.014,37.7,0.0
2023-05-05,13:00,37.5402,137.3053,0.0,0.0,2.5,336622,949,36,341.3,8.98,38.0,0.0
2023-05-05,13:20,37.5402,137.3053,0.0,0.0,2.31,343784,948,36,344.3,8.94,36.9,0.0
2023-05-05,13:30,37.5402,137.3053,0.0,0.0,2.13,349822,948,36,347.2,8.893,37.6,0.0
2023-05-05,13:45,37.5402,137.3053,0.0,0.0,1.96,354555,947,35,349.7,8.839,37.7,0.0
2023-05-05,14:00,37.5402,137.3053,0.0,0.0,1.81,357854,946,35,352.0,8.779,38.0,0.0
2023-05-05,14:20,37.5402,137.3053,0.0,0.0,1.67,359630,946,34,353.9,8.714,37.1,0.0
2023-05-05,14:30,37.5402,137.3053,0.0,0.0,1.55,359826,946,33,355.5,8.644,35.4,0.0
2023-05-05,14:45,37.5402,137.3053,0.0,0.0,1.44,358404,946,32,356.7,8.569,36.1,0.0
2023-05-05,15:00,37.5402,137.3053,0.0,0.0,1.34,354953,945,31,357.4,8.489,36.5,0.0
2023-05-05,15:20,37.5402,137.3053,0.0,0.0,1.27,349739,945,30,357.8,8.404,36.5,0.0
2023-05-05,15:30,37.5402,137.3053,0.0,0.0,1.21,342852,945,29,357.6,8.315,36.5,0.0
2023-05-05,15:45,37.5402,137.3053,0.0,0.0,1.18,334309,945,28,357.1,8.218,36.2,0.0
2023-05-05,16:00,37.5402,137.3053,0.0,0.0,1.16,324168,945,28,356.1,8.115,35.7,0.0
2023-05-05,16:20,37.5402,137.3053,0.0,0.0,1.18,312550,945,27,354.6,8.004,34.3,0.0
2023-05-05,16:30,37.5402,137.3053,0.0,0.0,1.21,299650,945,27,352.7,7.886,32.9,0.0
2023-05-05,16:45,37.5402,137.3053,0.0,0.0,1.28,285747,945,27,350.3,7.762,31.9,0.0
2023-05-05,17:00,37.5402,137.3053,0.0,0.0,1.37,271199,946,27,347.6,7.633,31.0,0.0
2023-05-05,17:20,37.5402,137.3053,0.0,0.0,1.5,256419,946,27,344.4,7.504,27.5,0.0
2023-05-05,17:30,37.5402,137.3053,0.0,0.0,1.66,241853,947,27,340.9,7.378,27.9,0.0
2023-05-05,17:45,37.5402,137.3053,0.0,0.0,1.85,227944,948,27,337.1,7.261,27.0,0.0
2023-05-05,18:00,37.5402,137.3053,0.0,0.0,2.07,215094,949,27,333.0,7.16,26.8,0.0
2023-05-05,18:20,37.5402,137.3053,0.0,0.0,2.33,203643,950,27,328.7,7.081,26.8,0.0
2023-05-05,18:30,37.5402,137.3053,0.0,0.0,2.63,193835,952,26,324.1,7.031,26.4,0.0
2023-05-05,18:45,37.5402,137.3053,0.0,0.0,2.97,185823,953,26,319.5,7.016,24.1,0.0
2023-05-05,19:00,37.5402,137.3053,0.0,0.0,3.37,179659,955,25,314.7,7.04,25.0,0.0
2023-05-05,19:20,37.5402,137.3053,0.0,0.0,3.82,175305,957,24,309.9,7.106,26.2,0.0
2023-05-05,19:30,37.5402,137.3053,0.0,0.0,4.36,172646,959,24,305.2,7.213,26.0,0.0
2023-05-05,19:45,37.5402,137.3053,0.0,0.0,4.97,171506,960,23,300.5,7.362,24.9,0.0
2023-05-05,20:00,37.5402,137.3053,0.0,0.0,5.62,171664,962,22,296.0,7.547,24.5,0.0
2023-05-05,20:20,37.5402,137.3053,3.5,14.0,6.33,172873,964,22,291.7,7.764,23.1,1.0
2023-05-05,20:30,37.5402,137.3053,3.7,5.0,7.11,174883,965,21,287.7,8.003,22.8,1.0
2023-05-05,20:45,37.5402,137.3053,3.6,3.0,7.93,177454,966,21,283.9,8.256,23.8,1.0
2023-05-05,21:00,37.5402,137.3053,0.0,0.0,8.78,180370,967,21,280.5,8.514,23.9,0.0
2023-05-05,21:20,37.5402,137.3053,0.0,0.0,9.64,183457,968,21,277.6,8.769,22.8,0.0
2023-05-05,21:30,37.5402,137.3053,3.5,18.0,10.5,186585,969,20,275.0,9.011,21.7,1.0
2023-05-05,21:45,37.5402,137.3053,4.1,11.0,11.32,189665,970,20,272.9,9.235,20.7,1.0
2023-05-05,22:00,37.5402,137.3053,0.0,0.0,12.09,192662,970,20,271.2,9.434,21.0,0.0
2023-05-05,22:20,37.5402,137.3053,0.0,0.0,12.8,195579,971,20,270.1,9.607,20.5,0.0
2023-05-05,22:30,37.5402,137.3053,0.0,0.0,13.43,198459,971,20,269.4,9.753,18.9,0.0
2023-05-05,22:45,37.5402,137.3053,3.6,4.0,13.98,201374,971,20,269.1,9.873,18.1,1.0
2023-05-05,23:00,37.5402,137.3053,3.6,16.0,14.43,204426,972,20,269.4,9.97,17.7,1.0
2023-05-05,23:20,37.5402,137.3053,3.4,59.0,14.8,207726,972,20,270.0,10.048,17.7,1.0
2023-05-05,23:30,37.5402,137.3053,3.6,16.0,15.08,211395,973,20,271.1,10.114,17.5,1.0
2023-05-05,23:45,37.5402,137.3053,0.0,0.0,15.3,215550,973,20,272.6,10.171,17.9,0.0
2023-05-05,00:00,37.5402,137.3053,3.5,17.0,15.47,220302,973,20,274.3,10.225,18.4,1.0
