Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,hmF2,foF2,VTEC,sismo
20/09/2022,22:45,18.53368,237.3,3.7,6,32.25,1849484,986,315.5,12.346,40.8,1
20/09/2022,23:00,18.53368,237.3,3.6,12,31.96,1839942,986,312.3,12.263,41.4,1
20/09/2022,23:20,18.53368,237.3,3.7,10,31.6,1821352,986,308.9,12.161,39.9,1
20/09/2022,23:25,18.53368,237.3,3.7,16,31.16,1793164,986,305.4,12.04,36.9,1
20/09/2022,23:25,18.53368,237.3,3.6,13,30.63,1755592,985,301.8,11.9,36.5,1
20/09/2022,23:45,18.53368,237.3,3.4,12,30.02,1709708,985,298.3,11.744,31.2,1
20/09/2022,00:00,18.53368,237.3,3.7,5,29.34,1656693,985,294.9,11.571,33.3,1
21/09/2022,01:00,18.53368,237.3,3.6,11,25.01,1334366,985,280.1,10.521,31.2,1
21/09/2022,01:20,18.53368,237.3,3.9,16,24,1268499,986,278.2,10.284,29.5,1
21/09/2022,01:25,18.53368,237.3,3.4,11,22.97,1204232,986,276.7,10.041,26.2,1
21/09/2022,01:35,18.53368,237.3,3.5,9,21.9,1142037,986,275.5,9.793,23.2,1
21/09/2022,01:45,18.53368,237.3,3.5,10,20.82,1082235,987,274.8,9.542,20.8,1
21/09/2022,02:00,18.53368,237.3,3.5,10,19.72,1025041,987,274.5,9.289,17.8,1
21/09/2022,02:20,18.53368,237.3,3.4,14,18.61,970602,987,274.6,9.035,15.5,1
21/09/2022,02:25,18.53368,237.3,3.5,8,17.39,919029,988,275.1,8.783,14.8,1
21/09/2022,02:35,18.53368,237.3,3.4,4,16.3,870420,988,276.1,8.534,13.9,1
21/09/2022,02:45,18.53368,237.3,4.4,16,15.24,824875,988,277.4,8.29,14,1
21/09/2022,03:00,18.53368,237.3,3.7,13,14.23,782494,989,279.1,8.055,11.5,1
21/09/2022,03:20,18.53368,237.3,3.4,13,13.32,743373,989,281.2,7.831,10.2,1
21/09/2022,03:25,18.53368,237.3,3.8,13,12.41,707591,989,283.5,7.62,10.2,1
21/09/2022,03:35,18.53368,237.3,3.8,17,11.56,675192,990,286.1,7.425,9.9,1
21/09/2022,03:45,18.53368,237.3,3.6,15,10.79,646165,990,289,7.247,9.5,1
21/09/2022,04:00,18.53368,237.3,3.5,15,10.1,620428,990,292,7.089,9.8,1
21/09/2022,04:20,18.53368,237.3,3.8,16,9.5,597814,990,295.1,6.949,9.9,1
21/09/2022,04:25,18.53368,237.3,3.7,16,8.99,578069,991,298.3,6.828,9.2,1
21/09/2022,04:35,18.53368,237.3,3.9,16,8.55,560844,991,301.5,6.726,9.3,1
21/09/2022,04:45,18.53368,237.3,3.7,10,8.18,545631,991,304.7,6.639,8.8,1
21/09/2022,05:00,18.53368,237.3,4,9,7.87,531780,991,307.8,6.565,8.3,1
21/09/2022,05:20,18.53368,237.3,3.8,15,7.6,518696,991,310.8,6.501,7.7,1
21/09/2022,05:25,18.53368,237.3,3.9,24,7.36,505864,991,313.7,6.443,7.5,1
